id_registro,ano_filmagem,ano_cerimonia,cerimonia,categoria,nome_do_indicado,nome_do_filme,vencedor
10205,2018,2019,91,"MAKEUP AND HAIRSTYLING","Greg Cannom, Kate Biscoe and Patricia Dehaney",Vice,true
10206,2018,2019,91,"MUSIC (Original Score)","Ludwig Goransson","Black Panther",true
10207,2018,2019,91,"MUSIC (Original Score)","Terence Blanchard",BlacKkKlansman,false
10208,2018,2019,91,"MUSIC (Original Score)","Nicholas Britell","If Beale Street Could Talk",false
10209,2018,2019,91,"MUSIC (Original Score)","Alexandre Desplat","Isle of Dogs",false
10210,2018,2019,91,"MUSIC (Original Score)","Marc Shaiman","Mary Poppins Returns",false
10211,2018,2019,91,"MUSIC (Original Song)","Music by Kendrick Lamar, Mark "Sounwave" Spears and Anthony "Top Dawg" Tiffith; Lyric by Kendrick Lamar, SZA and Anthony "Top Dawg" Tiffith","Black Panther",false
10212,2018,2019,91,"MUSIC (Original Song)","Music and Lyric by Diane Warren",RBG,false
10213,2018,2019,91,"MUSIC (Original Song)","Music by Marc Shaiman; Lyric by Scott Wittman and Marc Shaiman","Mary Poppins Returns",false
10214,2018,2019,91,"MUSIC (Original Song)","Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt","A Star Is Born",true
10215,2018,2019,91,"MUSIC (Original Song)","Music and Lyric by Gillian Welch and David Rawlings","The Ballad of Buster Scruggs",false
10216,2018,2019,91,"BEST PICTURE","Kevin Feige, Producer","Black Panther",false
10217,2018,2019,91,"BEST PICTURE","Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele and Spike Lee, Producers",BlacKkKlansman,false
10218,2018,2019,91,"BEST PICTURE","Graham King, Producer","Bohemian Rhapsody",false
10219,2018,2019,91,"BEST PICTURE","Ceci Dempsey, Ed Guiney, Lee Magiday and Yorgos Lanthimos, Producers","The Favourite",false
10220,2018,2019,91,"BEST PICTURE","Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers","Green Book",true
10221,2018,2019,91,"BEST PICTURE","Gabriela Rodríguez and Alfonso Cuarón, Producers",Roma,false
10222,2018,2019,91,"BEST PICTURE","Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers","A Star Is Born",false
10223,2018,2019,91,"BEST PICTURE","Dede Gardner, Jeremy Kleiner, Adam McKay and Kevin Messick, Producers",Vice,false
10224,2018,2019,91,"PRODUCTION DESIGN","Production Design: Hannah Beachler; Set Decoration: Jay Hart","Black Panther",true
10225,2018,2019,91,"PRODUCTION DESIGN","Production Design: Fiona Crombie; Set Decoration: Alice Felton","The Favourite",false
10226,2018,2019,91,"PRODUCTION DESIGN","Production Design: Nathan Crowley; Set Decoration: Kathy Lucas","First Man",false
10227,2018,2019,91,"PRODUCTION DESIGN","Production Design: John Myhre; Set Decoration: Gordon Sim","Mary Poppins Returns",false
10228,2018,2019,91,"PRODUCTION DESIGN","Production Design: Eugenio Caballero; Set Decoration: Bárbara Enríquez",Roma,false
10229,2018,2019,91,"SHORT FILM (Animated)","Alison Snowden and David Fine","Animal Behaviour",false
10230,2018,2019,91,"SHORT FILM (Animated)","Domee Shi and Becky Neiman-Cobb",Bao,true
10231,2018,2019,91,"SHORT FILM (Animated)","Louise Bagnall and Nuria González Blanco","Late Afternoon",false
10232,2018,2019,91,"SHORT FILM (Animated)","Andrew Chesworth and Bobby Pontillas","One Small Step",false
10233,2018,2019,91,"SHORT FILM (Animated)","Trevor Jimenez",Weekends,false
10234,2018,2019,91,"SHORT FILM (Live Action)","Vincent Lambe and Darren Mahon",Detainment,false
10235,2018,2019,91,"SHORT FILM (Live Action)","Jeremy Comte and Maria Gracia Turgeon",Fauve,false
10236,2018,2019,91,"SHORT FILM (Live Action)","Marianne Farley and Marie-Hélène Panisset",Marguerite,false
10237,2018,2019,91,"SHORT FILM (Live Action)","Rodrigo Sorogoyen and María del Puy Alvarado",Mother,false
10238,2018,2019,91,"SHORT FILM (Live Action)","Guy Nattiv and Jaime Ray Newman",Skin,true
10239,2018,2019,91,"SOUND EDITING","Benjamin A. Burtt and Steve Boeddeker","Black Panther",false
10240,2018,2019,91,"SOUND EDITING","John Warhurst and Nina Hartstone","Bohemian Rhapsody",true
10241,2018,2019,91,"SOUND EDITING","Ai-Ling Lee and Mildred Iatrou Morgan","First Man",false
10242,2018,2019,91,"SOUND EDITING","Ethan Van der Ryn and Erik Aadahl","A Quiet Place",false
10243,2018,2019,91,"SOUND EDITING","Sergio Díaz and Skip Lievsay",Roma,false
10244,2018,2019,91,"SOUND MIXING","Steve Boeddeker, Brandon Proctor and Peter Devlin","Black Panther",false
10245,2018,2019,91,"SOUND MIXING","Paul Massey, Tim Cavagin and John Casali","Bohemian Rhapsody",true
10246,2018,2019,91,"SOUND MIXING","Jon Taylor, Frank A. Montaño, Ai-Ling Lee and Mary H. Ellis","First Man",false
10247,2018,2019,91,"SOUND MIXING","Skip Lievsay, Craig Henighan and José Antonio García",Roma,false
10248,2018,2019,91,"SOUND MIXING","Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow","A Star Is Born",false
10249,2018,2019,91,"VISUAL EFFECTS","Dan DeLeeuw, Kelly Port, Russell Earl and Dan Sudick","Avengers: Infinity War",false
10250,2018,2019,91,"VISUAL EFFECTS","Christopher Lawrence, Michael Eames, Theo Jones and Chris Corbould","Christopher Robin",false
10251,2018,2019,91,"VISUAL EFFECTS","Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm","First Man",true
10252,2018,2019,91,"VISUAL EFFECTS","Roger Guyett, Grady Cofer, Matthew E. Butler and David Shirk","Ready Player One",false
10253,2018,2019,91,"VISUAL EFFECTS","Rob Bredow, Patrick Tubach, Neal Scanlan and Dominic Tuohy","Solo: A Star Wars Story",false
10254,2018,2019,91,"WRITING (Adapted Screenplay)","Written by Joel Coen & Ethan Coen","The Ballad of Buster Scruggs",false
10255,2018,2019,91,"WRITING (Adapted Screenplay)","Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee",BlacKkKlansman,true
10256,2018,2019,91,"WRITING (Adapted Screenplay)","Screenplay by Nicole Holofcener and Jeff Whitty","Can You Ever Forgive Me?",false
10257,2018,2019,91,"WRITING (Adapted Screenplay)","Written for the screen by Barry Jenkins","If Beale Street Could Talk",false
10258,2018,2019,91,"WRITING (Adapted Screenplay)","Screenplay by Eric Roth and Bradley Cooper & Will Fetters","A Star Is Born",false
10259,2018,2019,91,"WRITING (Original Screenplay)","Written by Deborah Davis and Tony McNamara","The Favourite",false
10260,2018,2019,91,"WRITING (Original Screenplay)","Written by Paul Schrader","First Reformed",false
10261,2018,2019,91,"WRITING (Original Screenplay)","Written by Nick Vallelonga, Brian Currie, Peter Farrelly","Green Book",true
10262,2018,2019,91,"WRITING (Original Screenplay)","Written by Alfonso Cuarón",Roma,false
10263,2018,2019,91,"WRITING (Original Screenplay)","Written by Adam McKay",Vice,false
10264,2018,2019,91,"HONORARY AWARD","Marvin Levy",NULL,true
10265,2018,2019,91,"HONORARY AWARD","Lalo Schifrin",NULL,true
10266,2018,2019,91,"HONORARY AWARD","Cicely Tyson",NULL,true
10267,2018,2019,91,"IRVING G. THALBERG MEMORIAL AWARD","Kathleen Kennedy and Frank Marshall",NULL,true
10268,2019,2020,92,"ACTOR IN A LEADING ROLE","Antonio Banderas","Pain and Glory",false
10269,2019,2020,92,"ACTOR IN A LEADING ROLE","Leonardo DiCaprio","Once upon a Time...in Hollywood",false
10270,2019,2020,92,"ACTOR IN A LEADING ROLE","Adam Driver","Marriage Story",false
10271,2019,2020,92,"ACTOR IN A LEADING ROLE","Joaquin Phoenix",Joker,true
10272,2019,2020,92,"ACTOR IN A LEADING ROLE","Jonathan Pryce","The Two Popes",false
10273,2019,2020,92,"ACTOR IN A SUPPORTING ROLE","Tom Hanks","A Beautiful Day in the Neighborhood",false
10274,2019,2020,92,"ACTOR IN A SUPPORTING ROLE","Anthony Hopkins","The Two Popes",false
10275,2019,2020,92,"ACTOR IN A SUPPORTING ROLE","Al Pacino","The Irishman",false
10276,2019,2020,92,"ACTOR IN A SUPPORTING ROLE","Joe Pesci","The Irishman",false
10277,2019,2020,92,"ACTOR IN A SUPPORTING ROLE","Brad Pitt","Once upon a Time...in Hollywood",true
10278,2019,2020,92,"ACTRESS IN A LEADING ROLE","Cynthia Erivo",Harriet,false
10279,2019,2020,92,"ACTRESS IN A LEADING ROLE","Scarlett Johansson","Marriage Story",false
10280,2019,2020,92,"ACTRESS IN A LEADING ROLE","Saoirse Ronan","Little Women",false
10281,2019,2020,92,"ACTRESS IN A LEADING ROLE","Charlize Theron",Bombshell,false
10282,2019,2020,92,"ACTRESS IN A LEADING ROLE","Renée Zellweger",Judy,true
10283,2019,2020,92,"ACTRESS IN A SUPPORTING ROLE","Kathy Bates","Richard Jewell",false
10284,2019,2020,92,"ACTRESS IN A SUPPORTING ROLE","Laura Dern","Marriage Story",true
10285,2019,2020,92,"ACTRESS IN A SUPPORTING ROLE","Scarlett Johansson","Jojo Rabbit",false
10286,2019,2020,92,"ACTRESS IN A SUPPORTING ROLE","Florence Pugh","Little Women",false
10287,2019,2020,92,"ACTRESS IN A SUPPORTING ROLE","Margot Robbie",Bombshell,false
10288,2019,2020,92,"ANIMATED FEATURE FILM","Dean DeBlois, Bradford Lewis and Bonnie Arnold","How to Train Your Dragon: The Hidden World",false
10289,2019,2020,92,"ANIMATED FEATURE FILM","Jérémy Clapin and Marc du Pontavice","I Lost My Body",false
10290,2019,2020,92,"ANIMATED FEATURE FILM","Sergio Pablos, Jinko Gotoh and Marisa Román",Klaus,false
10291,2019,2020,92,"ANIMATED FEATURE FILM","Chris Butler, Arianne Sutner and Travis Knight","Missing Link",false
10292,2019,2020,92,"ANIMATED FEATURE FILM","Josh Cooley, Mark Nielsen and Jonas Rivera","Toy Story 4",true
10293,2019,2020,92,CINEMATOGRAPHY,"Rodrigo Prieto","The Irishman",false
10294,2019,2020,92,CINEMATOGRAPHY,"Lawrence Sher",Joker,false
10295,2019,2020,92,CINEMATOGRAPHY,"Jarin Blaschke","The Lighthouse",false
10296,2019,2020,92,CINEMATOGRAPHY,"Roger Deakins",1917,true
10297,2019,2020,92,CINEMATOGRAPHY,"Robert Richardson","Once upon a Time...in Hollywood",false
10298,2019,2020,92,"COSTUME DESIGN","Sandy Powell and Christopher Peterson","The Irishman",false
10299,2019,2020,92,"COSTUME DESIGN","Mayes C. Rubeo","Jojo Rabbit",false
10300,2019,2020,92,"COSTUME DESIGN","Mark Bridges",Joker,false
10301,2019,2020,92,"COSTUME DESIGN","Jacqueline Durran","Little Women",true
10302,2019,2020,92,"COSTUME DESIGN","Arianne Phillips","Once upon a Time...in Hollywood",false
10303,2019,2020,92,DIRECTING,"Martin Scorsese","The Irishman",false
10304,2019,2020,92,DIRECTING,"Todd Phillips",Joker,false
10305,2019,2020,92,DIRECTING,"Sam Mendes",1917,false
10306,2019,2020,92,DIRECTING,"Quentin Tarantino","Once upon a Time...in Hollywood",false
10307,2019,2020,92,DIRECTING,"Bong Joon Ho",Parasite,true
10308,2019,2020,92,"DOCUMENTARY (Feature)","Steven Bognar, Julia Reichert and Jeff Reichert","American Factory",true
10309,2019,2020,92,"DOCUMENTARY (Feature)","Feras Fayyad, Kirstine Barfod and Sigrid Dyekjær","The Cave",false
10310,2019,2020,92,"DOCUMENTARY (Feature)","Petra Costa, Joanna Natasegara, Shane Boris and Tiago Pavan","The Edge of Democracy",false
10311,2019,2020,92,"DOCUMENTARY (Feature)","Waad al-Kateab and Edward Watts","For Sama",false
10312,2019,2020,92,"DOCUMENTARY (Feature)","Ljubo Stefanov, Tamara Kotevska and Atanas Georgiev",Honeyland,false
10313,2019,2020,92,"DOCUMENTARY (Short Subject)","Yi Seung-Jun and Gary Byung-Seok Kam","In the Absence",false
10314,2019,2020,92,"DOCUMENTARY (Short Subject)","Carol Dysinger and Elena Andreicheva","Learning to Skateboard in a Warzone (If You're a Girl)",true
10315,2019,2020,92,"DOCUMENTARY (Short Subject)","John Haptas and Kristine Samuelson","Life Overtakes Me",false
10316,2019,2020,92,"DOCUMENTARY (Short Subject)","Smriti Mundhra and Sami Khan","St. Louis Superman",false
10317,2019,2020,92,"DOCUMENTARY (Short Subject)","Laura Nix and Colette Sandstedt","Walk Run Cha-Cha",false
10318,2019,2020,92,"FILM EDITING","Michael McCusker and Andrew Buckland","Ford v Ferrari",true
10319,2019,2020,92,"FILM EDITING","Thelma Schoonmaker","The Irishman",false
10320,2019,2020,92,"FILM EDITING","Tom Eagles","Jojo Rabbit",false
10321,2019,2020,92,"FILM EDITING","Jeff Groth",Joker,false
10322,2019,2020,92,"FILM EDITING","Yang Jinmo",Parasite,false
10323,2019,2020,92,"INTERNATIONAL FEATURE FILM",Poland,"Corpus Christi",false
10324,2019,2020,92,"INTERNATIONAL FEATURE FILM","North Macedonia",Honeyland,false
10325,2019,2020,92,"INTERNATIONAL FEATURE FILM",France,"Les Misérables",false
10326,2019,2020,92,"INTERNATIONAL FEATURE FILM",Spain,"Pain and Glory",false
10327,2019,2020,92,"INTERNATIONAL FEATURE FILM","South Korea",Parasite,true
10328,2019,2020,92,"MAKEUP AND HAIRSTYLING","Kazu Hiro, Anne Morgan and Vivian Baker",Bombshell,true
10329,2019,2020,92,"MAKEUP AND HAIRSTYLING","Nicki Ledermann and Kay Georgiou",Joker,false
10330,2019,2020,92,"MAKEUP AND HAIRSTYLING","Jeremy Woodhead",Judy,false
10331,2019,2020,92,"MAKEUP AND HAIRSTYLING","Paul Gooch, Arjen Tuiten and David White","Maleficent: Mistress of Evil",false
10332,2019,2020,92,"MAKEUP AND HAIRSTYLING","Naomi Donne, Tristan Versluis and Rebecca Cole",1917,false
10333,2019,2020,92,"MUSIC (Original Score)","Hildur Guðnadóttir",Joker,true
10334,2019,2020,92,"MUSIC (Original Score)","Alexandre Desplat","Little Women",false
10335,2019,2020,92,"MUSIC (Original Score)","Randy Newman","Marriage Story",false
10336,2019,2020,92,"MUSIC (Original Score)","Thomas Newman",1917,false
10337,2019,2020,92,"MUSIC (Original Score)","John Williams","Star Wars: The Rise of Skywalker",false
10338,2019,2020,92,"MUSIC (Original Song)","Music and Lyric by Randy Newman","Toy Story 4",false
10339,2019,2020,92,"MUSIC (Original Song)","Music by Elton John; Lyric by Bernie Taupin",Rocketman,true
10340,2019,2020,92,"MUSIC (Original Song)","Music and Lyric by Diane Warren",Breakthrough,false
10341,2019,2020,92,"MUSIC (Original Song)","Music and Lyric by Kristen Anderson-Lopez and Robert Lopez","Frozen II",false
10342,2019,2020,92,"MUSIC (Original Song)","Music and Lyric by Joshuah Brian Campbell and Cynthia Erivo",Harriet,false
10343,2019,2020,92,"BEST PICTURE","Peter Chernin, Jenno Topping and James Mangold, Producers","Ford v Ferrari",false
10344,2019,2020,92,"BEST PICTURE","Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers","The Irishman",false
10345,2019,2020,92,"BEST PICTURE","Carthew Neal, Taika Waititi and Chelsea Winstanley, Producers","Jojo Rabbit",false
10346,2019,2020,92,"BEST PICTURE","Todd Phillips, Bradley Cooper and Emma Tillinger Koskoff, Producers",Joker,false
10347,2019,2020,92,"BEST PICTURE","Amy Pascal, Producer","Little Women",false
10348,2019,2020,92,"BEST PICTURE","Noah Baumbach and David Heyman, Producers","Marriage Story",false
10349,2019,2020,92,"BEST PICTURE","Sam Mendes, Pippa Harris, Jayne-Ann Tenggren and Callum McDougall, Producers",1917,false
10350,2019,2020,92,"BEST PICTURE","David Heyman, Shannon McIntosh and Quentin Tarantino, Producers","Once upon a Time...in Hollywood",false
10351,2019,2020,92,"BEST PICTURE","Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,true
10352,2019,2020,92,"PRODUCTION DESIGN","Production Design: Bob Shaw; Set Decoration: Regina Graves","The Irishman",false
10353,2019,2020,92,"PRODUCTION DESIGN","Production Design: Ra Vincent; Set Decoration: Nora Sopková","Jojo Rabbit",false
10354,2019,2020,92,"PRODUCTION DESIGN","Production Design: Dennis Gassner; Set Decoration: Lee Sandales",1917,false
10355,2019,2020,92,"PRODUCTION DESIGN","Production Design: Barbara Ling; Set Decoration: Nancy Haigh","Once upon a Time...in Hollywood",true
10356,2019,2020,92,"PRODUCTION DESIGN","Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo",Parasite,false
10357,2019,2020,92,"SHORT FILM (Animated)","Daria Kashcheeva","Dcera (Daughter)",false
10358,2019,2020,92,"SHORT FILM (Animated)","Matthew A. Cherry and Karen Rupert Toliver","Hair Love",true
10359,2019,2020,92,"SHORT FILM (Animated)","Rosana Sullivan and Kathryn Hendrickson",Kitbull,false
10360,2019,2020,92,"SHORT FILM (Animated)","Bruno Collet and Jean-François Le Corre",Memorable,false
10361,2019,2020,92,"SHORT FILM (Animated)","Siqi Song",Sister,false
10362,2019,2020,92,"SHORT FILM (Live Action)","Meryam Joobeur and Maria Gracia Turgeon",Brotherhood,false
10363,2019,2020,92,"SHORT FILM (Live Action)","Yves Piat and Damien Megherbi","Nefta Football Club",false
10364,2019,2020,92,"SHORT FILM (Live Action)","Marshall Curry","The Neighbors' Window",true
10365,2019,2020,92,"SHORT FILM (Live Action)","Bryan Buckley and Matt Lefebvre",Saria,false
10366,2019,2020,92,"SHORT FILM (Live Action)","Delphine Girard","A Sister",false
10367,2019,2020,92,"SOUND EDITING","Donald Sylvester","Ford v Ferrari",true
10368,2019,2020,92,"SOUND EDITING","Alan Robert Murray",Joker,false
10369,2019,2020,92,"SOUND EDITING","Oliver Tarney and Rachael Tate",1917,false
10370,2019,2020,92,"SOUND EDITING","Wylie Stateman","Once upon a Time...in Hollywood",false
10371,2019,2020,92,"SOUND EDITING","Matthew Wood and David Acord","Star Wars: The Rise of Skywalker",false
10372,2019,2020,92,"SOUND MIXING","Gary Rydstrom, Tom Johnson and Mark Ulano","Ad Astra",false
10373,2019,2020,92,"SOUND MIXING","Paul Massey, David Giammarco and Steven A. Morrow","Ford v Ferrari",false
10374,2019,2020,92,"SOUND MIXING","Tom Ozanich, Dean Zupancic and Tod Maitland",Joker,false
10375,2019,2020,92,"SOUND MIXING","Mark Taylor and Stuart Wilson",1917,true
10376,2019,2020,92,"SOUND MIXING","Michael Minkler, Christian P. Minkler and Mark Ulano","Once upon a Time...in Hollywood",false
10377,2019,2020,92,"VISUAL EFFECTS","Dan DeLeeuw, Russell Earl, Matt Aitken and Dan Sudick","Avengers: Endgame",false
10378,2019,2020,92,"VISUAL EFFECTS","Pablo Helman, Leandro Estebecorena, Nelson Sepulveda-Fauser and Stephane Grabli","The Irishman",false
10379,2019,2020,92,"VISUAL EFFECTS","Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman","The Lion King",false
10380,2019,2020,92,"VISUAL EFFECTS","Guillaume Rocheron, Greg Butler and Dominic Tuohy",1917,true
10381,2019,2020,92,"VISUAL EFFECTS","Roger Guyett, Neal Scanlan, Patrick Tubach and Dominic Tuohy","Star Wars: The Rise of Skywalker",false
10382,2019,2020,92,"WRITING (Adapted Screenplay)","Screenplay by Steven Zaillian","The Irishman",false
10383,2019,2020,92,"WRITING (Adapted Screenplay)","Screenplay by Taika Waititi","Jojo Rabbit",true
10384,2019,2020,92,"WRITING (Adapted Screenplay)","Written by Todd Phillips & Scott Silver",Joker,false
10385,2019,2020,92,"WRITING (Adapted Screenplay)","Written for the screen by Greta Gerwig","Little Women",false
10386,2019,2020,92,"WRITING (Adapted Screenplay)","Written by Anthony McCarten","The Two Popes",false
10387,2019,2020,92,"WRITING (Original Screenplay)","Written by Rian Johnson","Knives Out",false
10388,2019,2020,92,"WRITING (Original Screenplay)","Written by Noah Baumbach","Marriage Story",false
10389,2019,2020,92,"WRITING (Original Screenplay)","Written by Sam Mendes & Krysty Wilson-Cairns",1917,false
10390,2019,2020,92,"WRITING (Original Screenplay)","Written by Quentin Tarantino","Once upon a Time...in Hollywood",false
10391,2019,2020,92,"WRITING (Original Screenplay)","Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,true
10392,2019,2020,92,"JEAN HERSHOLT HUMANITARIAN AWARD","Geena Davis",NULL,true
10393,2019,2020,92,"HONORARY AWARD","David Lynch",NULL,true
10394,2019,2020,92,"HONORARY AWARD","Wes Studi",NULL,true
10395,2019,2020,92,"HONORARY AWARD","Lina Wertmüller",NULL,true
10396,2020,2021,93,"ACTOR IN A LEADING ROLE","Riz Ahmed","Sound of Metal",false
10397,2020,2021,93,"ACTOR IN A LEADING ROLE","Chadwick Boseman","Ma Rainey's Black Bottom",false
10398,2020,2021,93,"ACTOR IN A LEADING ROLE","Anthony Hopkins","The Father",true
10399,2020,2021,93,"ACTOR IN A LEADING ROLE","Gary Oldman",Mank,false
10400,2020,2021,93,"ACTOR IN A LEADING ROLE","Steven Yeun",Minari,false
